Date,Close,High,Low,Open,Volume,SMA_50
2024-04-07,73.56958770751953,75.68471616056777,73.50521459892116,74.71911251544952,1572635,75.20154190063477
2024-04-08,73.62476348876953,75.04097891015033,73.57878670561607,73.5695885425283,2626587,75.12907577514649
2024-04-15,75.88702392578125,77.24806433691526,73.8454738332938,73.62476002642296,6383043,75.00989288330078
2024-04-16,75.40882110595703,76.77905259811867,75.40882110595703,75.88702029903865,2317878,74.89769927978516
2024-04-17,75.50077819824219,76.32843735593245,75.16052338951631,75.40881762875254,1963927,74.84436126708984
2024-04-18,73.56958770751953,77.43198825570725,73.56958770751953,75.5007879816134,5179465,74.82339401245117
2024-04-21,74.62715148925781,75.50078753162059,74.30528594818429,73.56958726903689,979731,74.88316940307617
2024-04-22,75.08981323242188,76.3389953812784,75.08981323242188,75.08981323242188,7381776,75.02356063842774
2024-04-23,71.74014282226562,75.41366867112536,71.6198536222973,75.08980770225705,6288227,75.03111358642577
2024-04-24,68.65882873535156,72.54518192731734,68.38123661712281,71.7401499592092,3359691,74.92388610839843
2024-04-28,68.65882873535156,68.65882873535156,68.65882873535156,68.65882873535156,0,74.83394744873047
2024-04-29,69.39908599853516,69.39908599853516,65.51274000647322,65.39244373923944,4266090,74.69315307617188
2024-04-30,66.53059387207031,70.13934786528564,66.16046399026663,69.39908810167829,4730666,74.53287734985352
2024-05-02,67.75201416015625,69.39908463938869,67.4929253737116,67.55769757032276,2545410,74.3799250793457
2024-05-07,71.22196960449219,71.22196960449219,67.36338212717348,67.75201531345591,2874490,74.31458038330078
2024-05-08,67.65023040771484,71.24972914658268,67.31711422615442,71.22197064139267,5455850,74.17780090332032
2024-05-09,67.84454345703125,69.22326993330171,67.52993766847067,67.65022687121916,2902234,74.01731918334961
2024-05-12,67.3633804321289,68.84389281378934,67.27084267231771,67.84454430880358,1281656,73.87480270385743
2024-05-13,68.68659210205078,69.3990862816339,67.73350538701864,67.36338257456202,4173956,73.76757888793945
2024-05-14,69.39908599853516,70.00054615578381,68.7421088315725,68.6865918218585,2245231,73.66669631958008
2024-05-15,68.9364242553711,69.83398688192973,67.91857242326006,69.39908482084338,2437246,73.7027798461914
2024-05-16,69.50086975097656,70.55573526092611,68.93642330411797,68.93642330411797,3885387,73.72256378173829
2024-05-19,70.2966537475586,70.69454215191008,69.21402962163964,69.50087693885561,2355791,73.75292953491211
2024-05-20,70.58348846435547,71.79565677905177,70.29664119834688,70.29664119834688,3298833,73.80374588012695
2024-05-21,70.70378875732422,71.52732397292394,70.50946511351776,70.58349249595453,2184197,73.87333755493164
2024-05-22,70.77781677246094,71.20346367827327,69.44535904198248,70.70379644161918,3092806,73.97825164794922
2024-05-23,70.32440948486328,71.48106095665379,70.32440948486328,70.77781488510587,3491049,74.01432235717773
2024-05-26,70.32440948486328,70.32440948486328,70.32440948486328,70.32440948486328,0,74.0229884338379
2024-05-27,70.78706359863281,71.7123846914254,70.648264022786,71.2497241450291,284386,74.04458602905274
2024-05-28,70.98138427734375,72.36011080847278,69.49161666720107,70.78706768379993,3345349,73.9376448059082
2024-05-29,70.83333587646484,71.69388481644583,70.61125372059618,70.98138358740393,1745632,73.72382568359374
2024-05-30,72.36011505126953,72.36011505126953,67.55770282149385,70.83334071824079,17254438,73.39616180419922
2024-06-02,71.86968994140625,72.36010900713786,71.4532982598409,72.36010900713786,2284626,73.10448623657227
2024-06-03,70.80557250976562,72.17505094156523,70.32440860973023,71.8696932624988,3284562,72.909423828125
2024-06-04,70.41693115234375,72.17504257573177,70.37066933519424,70.80556430266884,4567061,72.66244689941406
2024-06-05,70.00980377197266,71.47180586905263,69.88950750056685,70.41694029006212,2587885,72.37697982788086
2024-06-06,69.51937103271484,70.32440292344029,68.96417978998403,70.00979714109405,3150247,72.1396401977539
2024-06-09,67.56694793701172,69.82473382449344,67.56694793701172,69.5193761476507,2206460,71.92210784912109
2024-06-10,68.1961669921875,68.9271715592178,67.54844500096584,67.56694831801208,2590744,71.7191828918457
2024-06-11,68.02035522460938,69.29729578587501,67.83528677103777,68.19616143095283,2439613,71.51991485595703
2024-06-12,68.47376251220703,69.85248899690231,68.10363265426713,68.02035714254157,1929380,71.32971496582032
2024-06-13,68.47376251220703,69.76921348517675,68.47376251220703,68.47376251220703,5332587,71.1358366394043
2024-06-23,69.0937271118164,69.66742875412784,68.76061094010525,68.47376364876952,1807202,70.97458908081055
2024-06-24,68.95492553710938,69.99128771465796,68.77911932797257,69.09372511458352,3251041,70.83594711303711
2024-06-25,69.16775512695312,69.93577336648909,68.8438941402934,68.95492815878242,4300495,70.74791046142577
2024-06-26,70.27813720703125,70.32440608752378,69.12148579111803,69.16775467161055,4238191,70.73762634277344
2024-06-27,71.61985778808594,71.71238849033901,70.10233168028739,70.2781378966762,5901346,70.66184707641601
2024-07-02,71.3700180053711,72.91530969655298,71.26823211374713,72.19355326695394,3079446,70.61785568237305
2024-07-03,71.94371795654297,72.17504823936143,71.37001631368278,71.37001631368278,4037569,70.58184387207031
2024-07-04,74.02569580078125,74.02569580078125,71.48106250762939,71.94372310638427,5062717,70.56797561645507
2024-07-07,74.94175720214844,75.6820169385008,73.56303067932322,74.02569124963344,1996731,70.59541900634765
2024-07-08,73.93315887451172,75.76529073808354,73.56302901471098,74.94175550633784,2808169,70.6015869140625
2024-07-09,72.82276916503906,74.30328860159761,72.63770776528918,73.93315874245798,3163648,70.54030181884765
2024-07-10,73.1003646850586,74.02568575702136,72.63770414907721,72.82276553961395,3201469,70.4941326904297
2024-07-14,72.89679718017578,73.5630295204696,72.39712292495543,73.10036895744777,641337,70.44205307006835
2024-07-15,72.63771057128906,73.09111595993927,72.08251929095246,72.89679936480347,2278134,70.42341552734375
2024-07-16,71.81417846679688,72.82277518013065,71.78641996050555,72.63771376509487,3669454,70.36715606689454
2024-07-17,72.1843032836914,72.82277006244432,71.75865641130947,71.8141734199906,2832077,70.30904586791992
2024-07-18,71.91595458984375,72.73023458884015,71.89744421507139,72.184298546927,2709937,70.31256210327149
2024-07-21,72.63771057128906,73.33170143661985,71.83267862603489,71.91596120088747,1889533,70.39213973999023
2024-07-22,74.58088684082031,74.95101673042953,73.11887765966613,72.63771374492245,4068732,70.5105809020996
2024-07-23,75.13607025146484,75.63574449099443,74.11821845670741,74.58087900520076,5721726,70.6253205871582
2024-07-24,75.27487182617188,76.15393112742841,75.13607224601138,75.13607224601138,3570213,70.80020614624023
2024-07-28,75.87633514404297,75.87633514404297,74.95101398374976,75.27487497792436,1372808,70.96269256591796
2024-07-29,75.87633514404297,76.61659489613362,75.50620526799766,75.87633514404297,2727209,71.05577987670898
2024-07-30,76.07064819335938,76.32973697661768,75.54321543897214,75.87633160591564,4327784,71.22418823242188
2024-07-31,77.06999969482422,77.23655778478073,75.9688652634651,76.07065115508519,4962602,71.40869735717773
2024-08-01,77.26431274414062,77.81950399863763,77.09775466182754,77.06999615804867,6079247,71.60671600341797
2024-08-04,76.80165100097656,76.80165100097656,75.2563664643066,77.26431154917522,1870053,71.76901718139648
2024-08-05,75.87633514404297,76.80165630433618,74.19225091469494,76.80165630433618,5095856,71.89856216430664
2024-08-06,76.07991027832031,76.52406050141656,75.41367788403544,75.87633848455098,2682881,72.04143188476563
2024-08-07,76.2372055053711,76.52405278969871,75.78380013925717,76.07990261136175,3950872,72.17615859985352
2024-08-08,76.1539306640625,77.07925177998239,75.87633150543058,76.23720617586815,1340279,72.2933041381836
2024-08-11,76.85717010498047,77.07925225711666,75.87633197511857,76.15393113546888,629991,72.41877777099609
2024-08-12,78.12486267089844,78.46723402776321,76.89418388341038,76.85717019134607,3720441,72.56719924926757
2024-08-13,76.82941436767578,78.09710689145612,76.53331188047076,78.12486539656281,4226598,72.68823120117187
2024-08-14,77.72697448730469,77.81950518786158,76.80165336245582,76.8294118666589,4618142,72.83628250122071
2024-08-15,78.65229797363281,78.65229797363281,77.72697682100184,77.72697682100184,4159609,73.00284027099609
2024-08-18,78.46723175048828,78.65229314579898,77.76398574095613,78.65229314579898,484281,73.15644363403321
2024-08-19,77.7454833984375,78.37470209100142,77.7454833984375,78.46723985785765,2250890,73.29172561645508
2024-08-20,79.93849182128906,80.03102252232097,77.64369937328185,77.74547820266898,3456356,73.47382873535156
2024-08-21,80.50293731689453,80.50293731689453,79.67940208612508,79.93849086978649,2988247,73.63668518066406
2024-08-22,82.15926361083984,82.15926361083984,79.59612013885378,80.5029379484224,5197510,73.84247665405273
2024-08-25,81.26170349121094,82.15926614045718,81.15066241122042,82.15926614045718,973477,74.05159927368165
2024-08-26,81.41900634765625,81.7706329042764,80.59547108553036,81.261703445821,3317253,74.27164077758789
2024-08-27,81.56705474853516,83.00129818911829,80.87306393738989,81.41899998686382,4274291,74.50278579711915
2024-08-28,81.89092254638672,82.34432793745842,81.52079267097218,81.56706155276407,1847841,74.75021682739258
2024-08-29,80.57697296142578,82.24254690984905,80.57697296142578,81.89092739020917,8097751,75.01041732788086
2024-09-01,80.0772933959961,81.37274442161,79.78119090953922,80.5769676655746,1183455,75.24803985595703
2024-09-02,79.70716094970703,81.14141151383977,79.6146302493591,80.0772908107387,2600028,75.48177597045898
2024-09-03,80.43816375732422,80.43816375732422,79.02242359943237,79.70715923887788,3368562,75.72106399536133
2024-09-04,80.50293731689453,80.93783937217187,79.57761619830954,80.43816512097918,2202135,75.96164749145508
2024-09-05,80.8730697631836,80.96560046607394,80.22534072367094,80.50293989198208,2427970,76.19723434448242
2024-09-08,78.75408172607422,80.9655986560218,78.65229583727832,80.87306795520004,2262801,76.39321746826172
2024-09-09,79.11495208740234,79.45732342737948,78.46723015732623,78.75407743212571,3895240,76.5921614074707
2024-09-10,79.11495208740234,79.52209562038709,78.65229154887953,79.11495208740234,2706009,76.76889770507813
2024-09-11,79.02243041992188,79.48509101130358,78.37470135620327,79.11496112627015,1997603,76.91694915771484
2024-09-12,79.85521697998047,80.04027838360099,78.47648340233947,79.02242654440806,3228570,77.08665313720704
2024-09-16,79.07794952392578,80.56771723236007,78.97616362635769,79.85522300902393,1905046,77.22933776855469
2024-09-17,78.65229797363281,79.48508842292871,78.65229797363281,79.07794485668624,3443754,77.32186981201171
2024-09-18,78.88362121582031,79.30001287345564,78.65229094832524,78.65229094832524,2126266,77.40070709228516
2024-09-19,80.31787872314453,80.31787872314453,78.66155301585262,78.88362811537262,5133397,77.52840148925782
2024-09-22,79.07794952392578,80.56771723236007,78.80960552666812,80.317883612646,3642487,77.65350509643555
2024-09-23,79.1612319946289,80.04028431644463,79.11496311047416,79.07794941507848,3548758,77.77472244262695
2024-09-24,79.02243041992188,79.53135283465753,78.70781754676933,78.9854167254545,2352733,77.89723510742188
2024-09-25,78.98541259765625,78.9946677856995,78.189635857296,78.65229642449893,3714027,78.02418914794922
2024-09-26,79.02243041992188,79.53135283465753,78.70781754676933,78.9854167254545,2352733,78.16835418701172
2024-09-29,78.65229797363281,79.25375813477098,78.65229797363281,79.02242784661323,1288113,78.29771408081055
2024-09-30,78.18963623046875,79.57761793870192,78.18963623046875,78.6522967998798,4921101,78.42318771362305
2024-10-01,79.90147399902344,79.98475656739544,71.54582576017097,78.18963140967446,9083433,78.56846298217773
2024-10-02,79.19822692871094,79.80894222304467,78.5782635066251,79.90147291804205,2067488,78.66080978393555
2024-10-03,78.65229797363281,79.50359173973968,78.65229797363281,79.19823406505782,1763671,78.73113433837891
2024-10-07,78.65229797363281,79.46657804647762,78.32843698214,78.65229797363281,3896928,78.79868286132813
2024-10-08,77.26431274414062,78.9206383794652,76.13541985953417,78.65229441020303,5165665,78.82644241333008
2024-10-09,76.33899688720703,77.72697864879262,75.51546160677081,77.26431806159742,2775226,78.83569564819337
2024-10-10,74.96026611328125,76.75538429044454,74.96026611328125,76.33899260915963,4719444,78.8134880065918
2024-10-13,74.02569580078125,75.85783487809239,73.10962979194592,74.96027218696544,2708902,78.75260192871093
2024-10-14,74.74744415283203,74.85848523644029,73.35020718756643,74.02569475847932,2121411,78.70226455688477
2024-10-15,73.97942352294922,75.04354426319277,73.39647373673378,74.74744177596016,5262020,78.64582000732422
2024-10-16,73.6648178100586,74.95101365240896,73.60930079977129,73.9794236145402,3697700,78.60158966064454
2024-10-17,73.1003646850586,74.16448532974368,73.1003646850586,73.66481110372705,1659445,78.54199874877929
2024-10-20,70.79632568359375,73.35020706557268,70.79632568359375,73.10037345242009,1365111,78.43318115234375
2024-10-21,73.56303405761719,73.56303405761719,70.3244099167158,70.79632569680359,2313918,78.38136322021484
2024-10-22,73.37796783447266,74.02568979633462,72.63770811265334,73.56302923510752,3558344,78.31177917480468
2024-10-23,72.78575897216797,74.01643063361678,72.73023490724731,73.37796389396516,1675650,78.20499710083008
2024-10-24,73.00784301757812,73.56303431748009,72.54518242438643,72.78576790954543,2149992,78.12856567382812
2024-10-27,74.85848236083984,75.13607446973654,73.04485375608236,73.0078400629681,2252558,78.07119583129882
2024-10-28,74.8492202758789,75.59872807837083,74.02568509397955,74.8584754632147,10426951,77.99513427734375
2024-10-29,74.00718688964844,75.13607273519175,73.74809104383003,74.84922544472845,2723678,77.90593338012695
2024-10-30,73.78510284423828,74.62714843736816,73.56302775601361,74.00718499210274,3502332,77.82672576904297
2024-10-31,74.02569580078125,75.0435477061139,73.78511031272937,73.78511031272937,5291366,77.70846984863282
2024-11-03,74.96026611328125,75.2748719063161,74.33104746757168,74.02568980282146,1301130,77.59761642456054
2024-11-04,74.21075439453125,75.8763353105706,74.11822369022688,74.96026933656906,5535976,77.43864624023438
2024-11-05,74.67341613769531,75.0435460203126,74.39582402046258,74.21075554933378,2900789,77.30688049316406
2024-11-06,74.95101165771484,75.50620292473289,74.68266768240079,74.67341249438583,1500449,77.17752059936524
2024-11-07,74.96026611328125,75.42292667454889,74.81221134504845,74.95101092535673,3772063,77.04538482666015
2024-11-10,75.97811889648438,76.10766329050553,74.99728075328424,74.9602670607582,1848763,76.9271287536621
2024-11-11,76.3019790649414,76.8016533192354,75.87633219490726,75.97811808335454,4228778,76.84162887573243
2024-11-12,75.92259979248047,76.58882506064518,75.839317221685,76.30197777603371,1724733,76.7585350036621
2024-11-13,76.33899688720703,76.78315415715616,75.95961181707963,75.92260518258749,2571832,76.69117172241211
2024-11-14,76.45003509521484,77.07925375252839,76.33899401699244,76.33899401699244,2624095,76.61140914916992
2024-11-17,75.61724090576172,76.74613376960397,75.60798571812572,76.45003130200925,690506,76.51369522094727
2024-11-18,74.96951293945312,75.9873718042751,74.96026481132914,75.61724194976163,1084366,76.39562408447266
2024-11-19,74.21075439453125,75.41367472940857,74.21075439453125,74.96951746525134,962925,76.3047575378418
2024-11-20,74.02569580078125,74.4791012108617,73.5722903907008,74.21075721642701,2751266,76.20297241210938
2024-11-21,73.8498764038086,74.48835023634777,73.8498764038086,74.02568967587356,2179682,76.0976708984375
2024-11-24,73.88688659667969,74.25701643945848,73.84987290643785,73.84987290643785,1680272,75.99496002197266
2024-11-25,73.33170318603516,74.48835465584644,73.33170318603516,73.88689447961652,6946766,75.86448974609375
2024-11-26,74.02569580078125,74.02569580078125,73.36871859770618,73.33170490264892,1231100,75.76344467163086
2024-11-27,72.73023986816406,74.0256908703227,72.73023986816406,74.0256908703227,2197863,75.64500350952149
2024-11-28,75.3211441040039,75.3211441040039,72.52667023745957,72.73024202292653,2360058,75.57375396728516
2024-12-01,75.17308807373047,75.3026324696567,74.40507688635068,75.32114284601194,1593370,75.47085815429688
2024-12-02,75.4044189453125,75.8763347110684,74.76595214890882,75.17308865655924,4394590,75.39738754272462
2024-12-03,76.2001953125,76.33899489696796,74.96951648833222,75.40441855849978,7070349,75.33816680908203
2024-12-04,76.1539306640625,76.43152276305455,75.87633150543058,76.20019248407458,1661313,75.28079681396484
2024-12-05,75.87633514404297,76.74613929380345,75.87633514404297,76.15393431598702,3518496,75.21861526489258
2024-12-08,76.06139373779297,76.70912276181483,75.88558752439785,75.87633233643813,712486,75.15939453125
2024-12-09,75.87633514404297,76.43152642829085,75.87633514404297,76.06139655224554,2292861,75.10387527465821
2024-12-10,74.76594543457031,76.32973324555141,74.76594543457031,75.87632789701225,951351,75.03540145874024
2024-12-11,75.86707305908203,76.31123028188856,74.95100717036553,74.76594577898588,2058924,74.9547134399414
2024-12-12,76.79240417480469,77.00523115639108,75.78380745853829,75.86708297765439,3788611,74.90659698486328
2024-12-15,77.25505828857422,77.44937487650796,76.4315230570094,76.79239772883489,1254864,74.8786521911621
2024-12-16,77.44937133789062,77.55115722115393,77.07924855472176,77.2550547588351,3952970,74.85459365844727
2024-12-17,75.90409088134766,77.44937546837244,75.90409088134766,77.44937546837244,1252397,74.82738922119141
2024-12-18,76.8941879272461,77.72697839338903,76.15393522595038,75.90409455628735,2568768,74.8384930419922
2024-12-19,77.71772003173828,77.71772003173828,75.89483626906548,76.89418478763331,8850138,74.89364212036133
2024-12-22,77.29207611083984,77.72697818977747,76.84792590315395,77.71772300138895,1234435,74.9589697265625
2024-12-23,76.4315185546875,77.4308669991698,76.4315185546875,77.29206742749622,3239666,74.9926512145996
2024-12-24,75.36740112304688,76.98671305560771,75.13607084696676,76.43152180494339,3141753,75.02041076660156
2024-12-25,75.5062026977539,75.96886326215147,75.145328022295,75.36740311650665,483564,75.05723846435546
2024-12-26,74.8492202758789,75.87632722132903,74.82146177351098,75.50619738393124,1506317,75.09221557617188
2024-12-29,73.14664459228516,75.40442354776961,73.14664459228516,74.84923223280263,1141730,75.1392219543457
2024-12-30,72.73949432373047,74.02569012487905,72.63770843503757,73.14663787850209,2660471,75.12275115966797
2024-12-31,72.63771057128906,73.64630724027587,72.55443505607664,72.73949646297545,2586038,75.10794601440429
2025-01-02,73.20215606689453,73.55377555918479,72.7394954961568,72.6377096058233,839510,75.11627395629883
2025-01-05,73.12812805175781,73.56303011404994,73.10036954729492,73.20215543675222,778429,75.11867965698242
2025-01-06,72.9615707397461,73.47050019243434,72.6932267610232,73.12812882793133,988286,75.08074142456054
2025-01-08,73.19290161132812,73.83137546442114,72.54517962966864,72.96157132364401,2704606,75.04761505126953
2025-01-09,71.71238708496094,73.794359613234,71.71238708496094,73.19289947091602,575703,75.00171905517578
2025-01-12,70.56499481201172,71.88820437520636,70.35216783543007,71.71239109279718,1885655,74.93731689453125
2025-01-13,68.1961669921875,71.50881845504168,68.1961669921875,70.56499397359865,5257592,74.82072631835938
2025-01-14,69.39908599853516,70.25963494730259,67.54844370524089,68.19616568403784,2176304,74.70950271606445
2025-01-15,69.86174774169922,70.40768383873554,68.9364265795575,69.39908716062837,2135244,74.62252258300781
2025-01-16,70.60200500488281,71.15719627065621,69.86174527742497,69.86174527742497,2139146,74.54109436035156
2025-01-19,70.70378875732422,71.23122150281662,69.86174316629544,69.86174316629544,2540348,74.45614990234375
2025-01-20,70.14859771728516,71.24973220129928,70.10233589319847,70.76856828488297,1840382,74.35991653442383
2025-01-21,70.69453430175781,70.96287827114038,70.2318737461961,70.14859117518228,689211,74.2542448425293
2025-01-22,70.46321105957031,71.71239327238702,70.46321105957031,70.69454136044898,1734049,74.13746948242188
2025-01-23,70.77781677246094,71.37002177703815,70.2411358405657,70.46321095237202,1107234,74.03457382202149
2025-01-26,71.36077117919922,72.17505126741234,70.77781432386958,70.77781432386958,1257177,73.93500930786132
2025-01-27,70.78706359863281,71.85118426727222,70.648264022786,71.36076521763451,1084701,73.82174987792969
2025-01-28,70.64826965332031,71.3145020227708,70.23187795223389,70.7870692402292,2156180,73.72237045288085
2025-01-29,70.42619323730469,71.24972849540241,70.32440734611147,70.64826833643528,1495449,73.63150405883789
2025-01-30,70.50946807861328,71.71238838505737,70.45395106927096,70.42619256459979,1999292,73.55747833251954
2025-02-02,70.64826965332031,71.42554310422595,70.61125595950192,70.50947006641142,565288,73.48992980957031
2025-02-03,70.96288299560547,71.21271660600034,70.64827012586495,70.64827012586495,1860212,73.43218994140625
2025-02-04,70.84258270263672,71.71238681469978,70.7870656945101,70.9628789664309,1310213,73.37130386352538
2025-02-05,71.71238708496094,71.71238708496094,70.60200456040461,70.84258296961987,1862235,73.3389175415039
2025-02-06,72.175048828125,72.175048828125,71.24972768930289,71.71238825871394,849156,73.30190460205078
2025-02-09,71.65686798095703,72.26757623371033,70.97212528652128,72.17504553597676,298223,73.28043716430665
2025-02-10,71.2959976196289,72.73024117013227,71.26823205495788,71.65687230431067,915552,73.19993423461914
2025-02-11,71.44404602050781,71.94372029479246,71.20346054185812,71.29599830570507,1717139,73.12535339355469
2025-02-12,71.80491638183594,71.8881989523517,70.60200318035314,71.44404171542712,3368646,73.05336334228515
2025-02-13,72.1657943725586,72.17504956073996,71.268231729248,71.8049196895261,1155513,72.97267532348633
2025-02-16,72.64696502685547,73.28543181596532,71.71238869426963,72.16579407834709,675618,72.90253601074218
2025-02-17,73.74809265136719,74.02569181954652,72.69322710770986,72.6469652861067,2652116,72.85997116088868
2025-02-18,73.33170318603516,74.02569406792193,73.1003728920729,73.7480948913111,1613489,72.80537734985352
2025-02-19,73.99793243408203,74.39582080526283,73.67407144815347,73.33170008609186,2367137,72.7678092956543
2025-02-20,73.1003646850586,74.16448532974368,72.73023484434559,73.9979272544048,1891460,72.73449768066406
2025-02-23,73.78510284423828,73.83137172328665,72.91530580717506,73.100367204089,714495,72.69285827636719
2025-02-24,73.69257354736328,73.84062831542215,72.98007939008973,73.78510424758012,1897190,72.63086166381837
2025-02-25,71.80491638183594,73.69257228439578,71.74014418683025,73.69257228439578,2487313,72.5218588256836
2025-02-26,70.79632568359375,72.32310704737617,70.79632568359375,71.80492238437319,2730439,72.38879791259765
2025-02-27,70.04680633544922,71.42553989457708,70.04680633544922,70.79632124722018,5241943,72.27165222167969
2025-03-02,70.78706359863281,70.8703391083571,70.1208312822798,70.04680390054287,1048043,72.14950973510742
